품목명,단위,등급,가격,산지,친환경구분,입력일
[감자]수미(햇감자),20kg,특(1등),15500,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),13500,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),26000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),25000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),18000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),15000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),11000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),29000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),22000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),6000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),28000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),27000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),2000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),19000,강원 인제군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),24000,강원 철원군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),5000,강원 춘천시,일반,20210809
[감자]수미(햇감자),20kg,특(1등),28000,강원 춘천시,일반,20210809
[감자]수미(햇감자),20kg,특(1등),27000,강원 춘천시,일반,20210809
[감자]수미(햇감자),20kg,특(1등),12500,강원 춘천시,일반,20210809
[감자]수미(햇감자),20kg,특(1등),34000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),3000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),23000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),14000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),11000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),33000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),32000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),31000,강원 평창군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),23500,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),12000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),10000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),10000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),46000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),33500,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),28000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),18000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),6000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),30000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),22000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),19000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),8000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),32000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),25000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),19500,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),8000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,보통(3등),500,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),500,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),2000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),1000,강원 홍천군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),33000,강원 횡성군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),26000,강원 횡성군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),8000,강원 횡성군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),5000,강원 횡성군,일반,20210809
[감자]수미(햇감자),20kg,없음,38000,경기 평택시 고덕면,일반,20210809
[감자]수미(햇감자),20kg,없음,29000,경기 평택시 고덕면,일반,20210809
[감자]수미(햇감자),20kg,없음,28000,경기 평택시 고덕면,일반,20210809
[감자]수미(햇감자),20kg,없음,18000,경기 평택시 고덕면,일반,20210809
[감자]수미(햇감자),20kg,특(1등),6000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),10000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),28000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),26000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),17000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),13000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,상(2등),13000,강원 양구군,일반,20210809
[감자]수미(햇감자),20kg,특(1등),32500,강원 원주시,일반,20210809
[감자]수미(햇감자),20kg,특(1등),26000,강원 원주시,일반,20210809
[감자]수미(햇감자),20kg,특(1등),18000,강원 원주시,일반,20210809
[감자]자주감자,10kg,특(1등),6000,충남 당진시,일반,20210809
[감자]자주감자,10kg,특(1등),12500,충남 당진시,일반,20210809
[감자]자주감자,10kg,없음,5000,충남 당진시,일반,20210809
[감자]홍감자,1kg,특(1등),2900,경기 여주시,일반,20210809
[갑오징어국산]갑오징어국산,5kg,보통(3등),28000,전북 군산,일반,20210809
[갓]갓(돌),8kg,특(1등),25000,경기 고양시,일반,20210809
[갓]갓(돌),8kg,특(1등),26000,경기 고양시,일반,20210809
[갓]갓(돌),8kg,특(1등),26500,경기 고양시,일반,20210809
[갓]돌갓,8kg,특(1등),26000,경기 파주시,일반,20210809
[갓]돌갓,8kg,특(1등),24500,경기 파주시,일반,20210809
[갓]돌산갓,8kg,특(1등),14800,경기 포천시,일반,20210809
[갓]돌산갓,8kg,특(1등),17250,경기 포천시,일반,20210809
[갓]돌산갓,8kg,특(1등),16850,경기 포천시,일반,20210809
[갓]돌산갓,8kg,특(1등),16250,경기 포천시,일반,20210809
[갓]돌산갓,8kg,특(1등),16000,경기 포천시,일반,20210809
[갓]돌산갓,8kg,보통(3등),7750,경기 포천시,일반,20210809
[갓]돌산갓,8kg,특(1등),15800,경기 파주시,일반,20210809
[갓]돌산갓,8kg,특(1등),16900,경기 파주시,일반,20210809
[갓]돌산갓,1kg,특(1등),4100,서울 송파구,품질인증,20210809
[갓]돌산갓,2kg,특(1등),3000,경기도 고양시,일반,20210809
[강낭콩(울타리콩)]강낭콩(일반),4kg,특(1등),15500,강원 홍천군,일반,20210809
[강낭콩(울타리콩)]강낭콩(일반),4kg,특(1등),14500,강원 홍천군,일반,20210809
[강낭콩(울타리콩)]강낭콩(일반),4kg,특(1등),23000,충북 제천시,일반,20210809
[강낭콩(울타리콩)]강낭콩(일반),4kg,특(1등),14500,충남 부여군,일반,20210809
[강낭콩(울타리콩)]강낭콩(일반),4kg,특(1등),18500,강원 횡성군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),13000,충남 당진시,일반,20210809
[건고구마순]고구마순,10kg,특(1등),18000,충남 당진시,일반,20210809
[건고구마순]고구마순,10kg,특(1등),16500,충남 당진시,일반,20210809
[건고구마순]고구마순,4kg,특(1등),8500,충남 부여군,일반,20210809
[건고구마순]고구마순,4kg,특(1등),7000,충남 서천군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),12500,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),16000,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),14000,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),18000,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),14500,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),15000,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),13500,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),15500,충남 예산군,일반,20210809
[건고구마순]고구마순,10kg,특(1등),14000,충남 당진시,일반,20210809
[겨자]적겨자,2kg,특(1등),6800,서울시 양천구,일반,20210809
[고구마(국산)]호박고구마,10kg,9등(등외),8000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,4등,10000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,상(2등),12500,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,4등,14500,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,특(1등),16000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,특(1등),17000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,상(2등),19000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,특(1등),20000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,보통(3등),20000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,특(1등),21000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,상(2등),24500,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,보통(3등),27000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,상(2등),32000,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,4등,6500,인천시 강화군,일반,20210809
[고구마(국산)]호박고구마,10kg,9등(등외),9000,인천시 강화군,일반,20210809
[고구마]고구마(단호밤),10kg,특(1등),25000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),24500,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),25500,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),27000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),27500,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,보통(3등),29000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),30000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,상(2등),33000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),12000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),12500,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),13000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),15000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),18000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),20000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),21500,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),24000,충남 논산시,무농약,20210809
[고구마]고구마(단호밤),10kg,특(1등),23500,충남 논산시,무농약,20210809
[고구마]고구마(밤),10kg,특(1등),23500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),20000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),24000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),23000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),23000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),22000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),22000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),21000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),20000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),20000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),16500,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),15500,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),14000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),13500,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),12000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),11000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),10500,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),18500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),17000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),16000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),15000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),14000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),13500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),13000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),11000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),9000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),8000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),7000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),4000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),3500,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,상(2등),27000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),27000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,상(2등),26500,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),26000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),26000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),25000,전북 김제시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),7000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),6000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),33000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,상(2등),30000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),30000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),28500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),28000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),26500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),26000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),25500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),25000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),24500,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),24000,전남 해남군,일반,20210809
[고구마]고구마(밤),10kg,특(1등),6000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,상(2등),33000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),30000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),30000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),26500,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),25000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),24000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,보통(3등),24000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),16000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),15500,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),12000,전북 익산시,일반,20210809
[고구마]고구마(밤),10kg,특(1등),11500,전북 익산시,일반,20210809
